,,Name,Date,Likes,isHearted,isPinned,Comment,"Profile ID","Comment ID","Comment URL"
61,,@Lissy-g3q,"2025-11-18 00:07:53",1,yes,no,"Pepe auth ni porque no le achunto nada a esta elección sigue pensando puras leseras",UCXErn3bwM7_ZzpjnWLIpkaw,UgxcoKznLfkpugjnICd4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgxcoKznLfkpugjnICd4AaABAg
62,,@clarawistuba9712,"2025-11-18 00:07:53",2,yes,no,"Claro que queremos que las listas de esperan en salud avancen, claro que queremos seguridad, mejor educación, acaso eso es mucho pedir?.",UCt8S6hXeOp97HkbKRRtbSVg,Ugy_DJRvUee2ZOYD1mN4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=Ugy_DJRvUee2ZOYD1mN4AaABAg
63,,@clarawistuba9712,"2025-11-18 00:07:53",1,yes,no,"Cruzcoke, tiene la razón, que tiene que ver Parísi con pamela Jiles?, sospechosa la wuea.",UCt8S6hXeOp97HkbKRRtbSVg,UgyjZMOqstOV0KZ_pLZ4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgyjZMOqstOV0KZ_pLZ4AaABAg
64,,@clarawistuba9712,"2025-11-18 00:07:53",7,yes,no,"No puedo creer, que alguien diga que en el gobierno de Frei Montalva querían hacer un golpe de estado, o es que yo no existía?, con Allende si el pueblo pedía a los militares para librar a Chile del comunismo.",UCt8S6hXeOp97HkbKRRtbSVg,UgweRMyt-09s3ekWT-l4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgweRMyt-09s3ekWT-l4AaABAg
65,,@clarawistuba9712,"2025-11-18 00:07:53",2,yes,no,"Pamela Jiles comunista? Y ahora con Parísi  y la eligieron, osea en el reino de los cielos el tuerto es Dios. No se vale tanta sirvenguenzura.",UCt8S6hXeOp97HkbKRRtbSVg,UgxMY_2ZyeRz2Bu856V4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgxMY_2ZyeRz2Bu856V4AaABAg
66,,@clarawistuba9712,"2025-11-18 00:07:53",8,yes,no,"Quiero creer que los chilenos no quieren caer en manos del comunismo, ya le dieron Fé a Boric y cargamos ahora sólo queremos resurgir, así que no especulen. Kats será el futuro presidente.",UCt8S6hXeOp97HkbKRRtbSVg,UgwVAzMeDbbkR8ELAeV4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgwVAzMeDbbkR8ELAeV4AaABAg
67,,@flormariabustos3599,"2025-11-18 00:07:53",13,yes,no,"Sr. Nuñez, acepte la realidad, LA MAYORÍA DE LOS CHILENOS NO QUEREMOS COMUNISMO EN CHILE, NECESITAMOS UN PRESIDENTE QUE SE PREOCUPE DE LOS CHILENOS!!!! NO SOLO DE SUS PARTIDOS Y Sus Ctas bancarias y QUE VIVEN  DEL PASADO, ACEPTE LA REALIDAD!!!!! Saquence la venda de los ojos alguna vez!!!! Y actualicen sus ideas mentirosas",UCaOePdIxn9hVL0FiSnkt41A,Ugwrduu3X898UF5NjQZ4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=Ugwrduu3X898UF5NjQZ4AaABAg
68,,@marcelantonieta6687,"2025-11-18 00:07:53",1,yes,no,"El comunismo es una peste ... prácticamente extinta en el planeta ... salvo en Chile ... 😡",UC-EQy17h138XCogUOCo3gVw,UgxzXanqwks6XiN-6YB4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgxzXanqwks6XiN-6YB4AaABAg
69,,@marcelantonieta6687,"2025-11-18 00:07:53",4,yes,no,"El sólo hecho d' escuchar al comunista  Daniel NUÑEZ ... provoca jaqueca .... 🫣🫣🫣",UC-EQy17h138XCogUOCo3gVw,Ugxd8T6H1kBfQ7pqA_x4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=Ugxd8T6H1kBfQ7pqA_x4AaABAg
70,,@martin_brice,"2025-11-18 00:07:53",6,yes,no,"EL COMUNISTA ES TAN AWEONAO, hiperventilado y tan fanatico que jura va ganar jajjajajajajjjaja  SDW, LA TENDENCIA ES CLARA !",UCppxKx32XQU6kHRzDb7U6Ew,UgzQYSUQBo9h8A7VF4Z4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgzQYSUQBo9h8A7VF4Z4AaABAg
71,,@pamelabarenkob9602,"2025-11-18 00:07:53",8,yes,no,"Cómo les quedó e ojo😂zurdos activistas más q oeeiodistas😂",UCaKqjbxlghPmx-Q6YJa1JeA,UgzweDVC6ckKxhlTyjJ4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgzweDVC6ckKxhlTyjJ4AaABAg
72,,@patricionico886,"2025-11-18 00:07:53",14,yes,no,"Que pasa chile me da asta pena pensar que creen en una vieja así.....",UCcQeKe-vMbD0igojB9NsYfw,UgxZagAc2kjvVeK1hWJ4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgxZagAc2kjvVeK1hWJ4AaABAg
73,,@teach4safetycapacitaciones994,"2025-11-18 00:07:53",11,yes,no,"Nuñez hablando de % para comparar con elección 2021 cuando lo que importa son los números, 200.000 votos más obtuvo Kast en esta 1era vuelta.",UCDDrDJPj8zRvlucADBsYOXg,Ugw9rBfJYHUlp-kzUjt4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=Ugw9rBfJYHUlp-kzUjt4AaABAg
74,,@vivalej,"2025-11-18 00:07:53",2,yes,no,"2° vuelta NI FACHO NI COMUNACHO / NI FACHO NI COMUNACHO / NI FACHO NI COMUNACHO / NI FACHO NI COMUNACHO / NI FACHO NI COMUNACHO / NI FACHO NI COMUNACHO /NI FACHO NI COMUNACHO / NI FACHO NO COMUNACHO",UCtWHf2wuntMJsjrPR3ITrUw,UgyAOKxu13C8SICEuYp4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgyAOKxu13C8SICEuYp4AaABAg
75,,@vivianariveramarchelli3581,"2025-11-18 00:07:53",17,yes,no,"Este Sr Nuñez en que mundo vive",UCoMMrr5hEH1BZCmNOrOUhkQ,UgwpgnovbBIv_yTmZvx4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgwpgnovbBIv_yTmZvx4AaABAg
76,,@JoseFont-u7e,"2025-11-19 00:07:27",5,yes,no,"KAST GANARÁ SEGURO... !!!  DESDE WASHINGTON D.C. U.S.A. .",UCnKfSo3mQcuxPMycrq14qgw,UgwjN4fFhsw7ToUPiEN4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgwjN4fFhsw7ToUPiEN4AaABAg
77,,@WilliamGarrido-j4z,"2025-11-19 00:07:27",1,yes,no,"Estamos pa la caga botaron por los más weones que habían por un nazi culiao y una weona comunista",UCT7YAmsPamhaA-s-1QpsxKQ,UgwyvGRqVnf8jkTIkJ94AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgwyvGRqVnf8jkTIkJ94AaABAg
78,,@ZarahGamer118,"2025-11-19 00:07:27",1,yes,no,"Nuñez parece que esta tan lejos de la realidad y tienen cero autocritica, , este gobierno y lo que su sector representa se fueron a pique total",UCAWjJ22dZeo6cAEeK6_-HfA,Ugy8i8yIiPvwL0RapSZ4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=Ugy8i8yIiPvwL0RapSZ4AaABAg
79,,@ZarahGamer118,"2025-11-19 00:07:27",1,yes,no,"no conocía a Martin Arrau, muy agradable el caballero, me cayo super bien 👍",UCAWjJ22dZeo6cAEeK6_-HfA,Ugxnv-j2vJYo_byZYx94AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=Ugxnv-j2vJYo_byZYx94AaABAg
80,,@agricolaquinchilcaltda.147,"2025-11-19 00:07:27",1,yes,no,"🤢 x. Núñez comunacho",UCoHw4ps4rQcxkRlboa7jB-A,UgxhZBGVekIKHdoVUat4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgxhZBGVekIKHdoVUat4AaABAg
81,,@andrescotos1903,"2025-11-19 00:07:27",1,yes,no,"La extrema izquierda , está imposibilitada , incapacitada  de asumir su responsabilidad  , social , económica ,  legal  ; son interdíctos  congénitos , en toda su historia  . Nacieron interdíctos .        El pueblo , no olvida , el golpe  de estado , que le dieron a la legalidad y al  estado de derecho  del pueblo chileno ,  el 18 de Octubre de 2019 , Quemando , a todo el país , destruyendo el metro ,  y  más de 100,000  pequeños  negocios  familiares y todos los mall de la nación ..         Pretendieron  destruìr a chile ,  a todas sus instituciones y los  símbolos más sagrados de la nación .          Repudiamos ,  como obligaron  a    callar a un grupo de niños que entonaban el himno nacional  , o  meterse  la sagrada bandera en el ano ,  sacándosela  en pantalla  abierta de  tv. nacional .         Pretendieron refundar a Chile y sus instituciones  y muchas vesanías vejatorias más .          Chile  sobrevivió ,  a todo esto , no los quiere , los repudia y en toda convocatoria de la voluntad popular , siempre repudiarémos  al proscrito comunísmo .",UCL6yXnMA4JecoyI9sBtRBRw,UgzjiX-ZBg4UTjf2AZ14AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgzjiX-ZBg4UTjf2AZ14AaABAg
82,,@cokeriesko,"2025-11-19 00:07:27",1,yes,no,"GRANDE MI GENERAL PINOCHET SEGUNDO PADRE DE LA PATRIA 🇨🇱",UCGFYmDJ_r5sKF4fkm9B6DGQ,UgzRTbkOCrK00jiIXgd4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgzRTbkOCrK00jiIXgd4AaABAg
83,,@mariateresavarossanchez1763,"2025-11-19 00:07:27",1,yes,no,"Labbe! Para la próximo gobierno Káiser! El más sólido ❤",UCBSWKKXG3Fr9XPrkh-HflEA,Ugxa_T9w9FTNbkpP6hZ4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=Ugxa_T9w9FTNbkpP6hZ4AaABAg
84,,@mariateresavarossanchez1763,"2025-11-19 00:07:27",1,yes,no,"Núñez! Es el hijo de Maduro!! Y de todos los países totalitarios!",UCBSWKKXG3Fr9XPrkh-HflEA,Ugy6tpDpsuuVyFX4Li14AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=Ugy6tpDpsuuVyFX4Li14AaABAg
85,,@mariateresavarossanchez1763,"2025-11-19 00:07:27",1,yes,no,"Núñez! Tu estallido delictual!! Que ustedes apoyaron!Ustedes son extremos!!",UCBSWKKXG3Fr9XPrkh-HflEA,UgxyUsY0OVfpsUWEJXN4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgxyUsY0OVfpsUWEJXN4AaABAg
86,,@mariateresavarossanchez1763,"2025-11-19 00:07:27",1,yes,no,"Núñez!! Todavía vives de Pinochet!!",UCBSWKKXG3Fr9XPrkh-HflEA,UgyA2MJ8v1sYzmmumlZ4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgyA2MJ8v1sYzmmumlZ4AaABAg
87,,@nachomagallanico,"2025-11-19 00:07:27",1,yes,no,"Tolerancia cero en CNN???? Chucha desde cuando, alguien sabe quién es el dueño de la marca???? Hace rato llevo viviendo fuera de Chile pero se me pasó completamente que ya no estaba en Chilevisión!!",UCNGfYMJJB2hvXYBxQ0D2QKw,UgwpNGILXeC8fjB3-ut4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgwpNGILXeC8fjB3-ut4AaABAg
88,,@rodrigolo2409,"2025-11-19 00:07:27",1,yes,no,"Y la vamos a seguir cantando zueditos , es parte importante de nuestro himno desde el 1840 ignorantes !!!",UCYD_Y7ZzOITVA1fInFM7n1Q,Ugyk_SbcAMoR2swMOdV4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=Ugyk_SbcAMoR2swMOdV4AaABAg
89,,@PedroChoapa-e8l,"2025-11-19 00:07:34",10,yes,no,"JARA NO TIENE POR DONDE..",UCjoi356tXkElQ-cguHG2OyQ,Ugww_Obn7DPqg7Hkr8p4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=Ugww_Obn7DPqg7Hkr8p4AaABAg
90,,@go-iy1kv,"2025-11-19 00:07:34",1,yes,no,"Kast por lejos 🎉🎉🎉",UCac5gHbyXzWJDm84OsD89Wg,UgzgCxZ2sXH-P-tmIS94AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgzgCxZ2sXH-P-tmIS94AaABAg
91,,@palomavasquez13,"2025-11-19 00:07:34",1,yes,no,"Jara Presidenta..",UC5509ID9YEgYbucjT_iyyPw,Ugwyutif8hTJf9INGDl4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=Ugwyutif8hTJf9INGDl4AaABAg
92,,@patmos789,"2025-11-19 00:07:34",4,yes,no,"Que las decisiones del país dependan de los diputados del PDG hablan de una derrota total de la política en Chile.",UCuTupzRcMDC2yEaF-n2yApg,Ugwhnyttof-QiyYiMep4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=Ugwhnyttof-QiyYiMep4AaABAg
93,,@toride_e,"2025-11-19 00:07:34",1,yes,no,"Cero autocrítica de parte de los militantes del comunismo, jajajajaajaj",UCFibxpFeCtcpkGT-OZ2BhPA,UgwEKhlb_koOkER-JxV4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgwEKhlb_koOkER-JxV4AaABAg
94,,@elizabethdelrioortiz7235,"2025-11-20 00:07:27",1,yes,no,"Parisi representó a una gran porción de ciudasanos que rechaza a los actuales partidos políticos que deciden desde cúpulas sin mayor participacion de gente de las comunidades. Las organizaciones sociales están atomizadas. Es un voncepto amplio y una vez más ""no lo vimos venir"". Enseñanza civica en todo nivel de educación (formal, Tv y redes) se hace indispensable!",UCDeK1qY5AN6ZFtlA4D3LJbQ,UgzLAqLi9kxj9_m_ic14AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgzLAqLi9kxj9_m_ic14AaABAg
95,,@lauraibarra-o4o,"2025-11-20 00:07:27",2,yes,no,"Ya pero se dan cuenta como le preguntas si Kast tiene similitud en temas de libertad e ideología con Trump y Milei y lo niegan? y dicen que cada país tiene su realidad diferente y un contexto diferente, y que cada uno tiene su propia forma. Ya, punto uno, no creo que sean tan diferentes. Punto dos, es el mismo tipo de pregunta o de echo, insinuación y que incluso dan por echo cuando comparan a Jara con Venezuela o Cuba, y que se jactan de que son lo mismo, por más de que ella y el resto de su coalisión fundamenten con lo mismo, que son contexto y realidades diferentes y con formas ded hacer las cosas diferentes. Entonces me llama la atención cómo hacia un sector se le da toda credibilidad ante una respuesta así, no se le rebate y solo se asiente y continua con la siguiente pregunta. Lo encuentro negligente por parte de quienes realizan los debates y quienes solo escuchan sin cuestionar este tipo de actitudes muy distintas frente a cada candidato. Ojalá relfexionen un poco ante esto. Ah y recordemos que Kast acaba de hacer contacto con Milei sugiriendo que trabajarán juntos XD entonces de que estamos hablando?",UC1s9Ak1ePk_70P9iy8I5l_g,UgzkP13djDE7bkP03ct4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgzkP13djDE7bkP03ct4AaABAg
96,,@mariavictoriaayalahoffmann1376,"2025-11-20 09:07:27",2,yes,no,"Dupla K KSe les acabo a los vagos gatos de campo. Con disculpa de los hermosos gatos. Por primera vez, van a trabajar.",UCHr79iwifuw6byAYOZffM7g,UgzPNx02XvQbWcz-Djp4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgzPNx02XvQbWcz-Djp4AaABAg
97,,@mariavictoriaayalahoffmann1376,"2025-11-20 09:07:27",2,yes,no,"Núñez es un violento como todos los comunistas! Resentido, se volvieron vegetarianos estos lobos.",UCHr79iwifuw6byAYOZffM7g,UgxQiqZfl4DJHZ54s414AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgxQiqZfl4DJHZ54s414AaABAg
98,,@rodolfosaraviaabarca3349,"2025-11-20 19:07:27",1,yes,no,"Que lata que  Nuñez no insista en que J. Jara es parte de una coalición que está formada por varios partidos : Partido Comunista de Chile (PCCh)Partido Socialista de Chile (PS)Frente Amplio (FA) (compuesto por Revolución Democrática, Convergencia Social, y Comunes)Partido por la Democracia (PPD)Partido Radical de Chile (PR)Partido Liberal de Chile (PL)Partido Demócrata Cristiano (PDC)Es una candidata comunista , es cierto , pero el PC . En términos de representación legislativa (diputados/senadores), comparte la fuerza con otras agrupaciones grandes como el Frente Amplio y el Partido Socialista. Por otra parte el Partido Comunista es apenas la tercera fuerza política más grande dentro de la coalición de gobierno, superado por el Frente Amplio y el Partido Socialista. Representa aproximadamente el 20% de las afiliaciones de los principales partidos que apoyan la candidatura.Datos ahorra relatos.",UCFHjdhOR4qS5QLPEA21i31g,UgxPILrbFHLPPNMoX1h4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgxPILrbFHLPPNMoX1h4AaABAg
99,,@mariolyriquelme3189,"2025-11-20 21:07:27",1,yes,no,"CNN chile muestren la verdad , no se como tienen cara los de izquierda de volver a presentarse , teniendo la quiebra en laSalud , sin sueldo a los profesores y sin dineros de reserva al país !!!! Son careraja",UC7OlDEgRsyGHWM6WqQEgBvA,UgyYApFrgBZkvSzzZAR4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgyYApFrgBZkvSzzZAR4AaABAg
100,,@epistemes2024,"2025-11-20 23:07:27",1,yes,no,"Jeannette Jara Presidenta 👏👏👏❤️❤️❤️",UCu03r7ncPHfgyuOeeofLlqg,UgyQ2GIp991EvZ63SpF4AaABAg,https://www.youtube.com/watch?v=mswdeg2APbw&lc=UgyQ2GIp991EvZ63SpF4AaABAg
